match_id,basho_id,year,month,day,division,match_no,east_wrestler_id,east_wrestler,east_rank,west_wrestler_id,west_wrestler,west_rank,winner_id,winner,east_wins,kimarite,fusen_flag
202501-3-14-22-74,202501,2025,1,3,Makuuchi,14,22,Abi,Komusubi 1 East,74,Atamifuji,Maegashira 2 West,22,Abi,1,hatakikomi,0
202501-3-15-33-9,202501,2025,1,3,Makuuchi,15,33,Shodai,Maegashira 4 East,9,Daieisho,Sekiwake 1 West,9,Daieisho,0,oshidashi,0
202501-3-16-13-41,202501,2025,1,3,Makuuchi,16,13,Wakamotoharu,Sekiwake 1 East,41,Oho,Maegashira 3 West,41,Oho,0,tsukitaoshi,0
202501-3-17-12-19,202501,2025,1,3,Makuuchi,17,12,Wakatakakage,Komusubi 1 West,19,Hoshoryu,Ozeki 1 West,19,Hoshoryu,0,tsukidashi,0
202501-3-18-20-21,202501,2025,1,3,Makuuchi,18,20,Kotozakura,Ozeki 1 East,21,Tobizaru,Maegashira 2 East,21,Tobizaru,0,hikiotoshi,0
202501-3-19-37-8850,202501,2025,1,3,Makuuchi,19,37,Takanosho,Maegashira 1 East,8850,Onosato,Ozeki 2 West,8850,Onosato,0,oshidashi,0
202501-3-2-101-83,202501,2025,1,3,Makuuchi,2,101,Tamashoho,Maegashira 16 East,83,Tokihayate,Maegashira 17 West,83,Tokihayate,0,yorikiri,0
202501-3-20-45-7,202501,2025,1,3,Makuuchi,20,45,Terunofuji,Yokozuna 1 East,7,Kirishima,Maegashira 1 West,45,Terunofuji,1,yorikiri,0
202501-3-3-66-50,202501,2025,1,3,Makuuchi,3,66,Kitanowaka,Maegashira 15 West,50,Kinbozan,Maegashira 14 West,50,Kinbozan,0,oshidashi,0
202501-3-4-3-8,202501,2025,1,3,Makuuchi,4,3,Hakuoho,Maegashira 15 East,8,Kotoshoho,Maegashira 13 West,3,Hakuoho,1,oshidashi,0
202501-3-5-16-49,202501,2025,1,3,Makuuchi,5,16,Nishikigi,Maegashira 12 East,49,Shonannoumi,Maegashira 13 East,16,Nishikigi,1,yorikiri,0
202501-3-6-8853-5,202501,2025,1,3,Makuuchi,6,8853,Onokatsu,Maegashira 12 West,5,Takerufuji,Maegashira 11 West,5,Takerufuji,0,oshidashi,0
202501-3-7-14-34,202501,2025,1,3,Makuuchi,7,14,Tamawashi,Maegashira 10 East,34,Midorifuji,Maegashira 11 East,14,Tamawashi,1,oshidashi,0
202501-3-8-38-61,202501,2025,1,3,Makuuchi,8,38,Meisei,Maegashira 10 West,61,Oshoma,Maegashira 9 West,38,Meisei,1,oshidashi,0
202501-3-9-71-26,202501,2025,1,3,Makuuchi,9,71,Churanoumi,Maegashira 9 East,26,Mitakeumi,Maegashira 7 West,26,Mitakeumi,0,yorikiri,0
202501-4-1-83-29,202501,2025,1,4,Makuuchi,1,83,Tokihayate,Maegashira 17 West,29,Kagayaki,Maegashira 16 West,83,Tokihayate,1,yorikiri,0
202501-4-10-25-11,202501,2025,1,4,Makuuchi,10,25,Takarafuji,Maegashira 8 West,11,Ichiyamamoto,Maegashira 6 West,11,Ichiyamamoto,0,oshitaoshi,0
202501-4-11-17-39,202501,2025,1,4,Makuuchi,11,17,Endo,Maegashira 7 East,39,Chiyoshoma,Maegashira 5 West,39,Chiyoshoma,0,tsukidashi,0
202501-4-12-44-28,202501,2025,1,4,Makuuchi,12,44,Takayasu,Maegashira 6 East,28,Ura,Maegashira 4 West,28,Ura,0,tsutaezori,0
202501-4-13-56-24,202501,2025,1,4,Makuuchi,13,56,Gonoyama,Maegashira 3 East,24,Hiradoumi,Maegashira 5 East,56,Gonoyama,1,oshidashi,0
202501-4-14-74-12,202501,2025,1,4,Makuuchi,14,74,Atamifuji,Maegashira 2 West,12,Wakatakakage,Komusubi 1 West,12,Wakatakakage,0,katasukashi,0
202501-4-15-13-33,202501,2025,1,4,Makuuchi,15,13,Wakamotoharu,Sekiwake 1 East,33,Shodai,Maegashira 4 East,33,Shodai,0,tsukiotoshi,0
202501-4-16-41-9,202501,2025,1,4,Makuuchi,16,41,Oho,Maegashira 3 West,9,Daieisho,Sekiwake 1 West,41,Oho,1,hikiotoshi,0
202501-4-17-22-8850,202501,2025,1,4,Makuuchi,17,22,Abi,Komusubi 1 East,8850,Onosato,Ozeki 2 West,22,Abi,1,hikiotoshi,0
202501-4-18-37-19,202501,2025,1,4,Makuuchi,18,37,Takanosho,Maegashira 1 East,19,Hoshoryu,Ozeki 1 West,19,Hoshoryu,0,tsukiotoshi,0
202501-4-19-20-7,202501,2025,1,4,Makuuchi,19,20,Kotozakura,Ozeki 1 East,7,Kirishima,Maegashira 1 West,7,Kirishima,0,yorikiri,0
202501-4-2-40-66,202501,2025,1,4,Makuuchi,2,40,Nishikifuji,Maegashira 17 East,66,Kitanowaka,Maegashira 15 West,66,Kitanowaka,0,yorikiri,0
202501-4-20-45-21,202501,2025,1,4,Makuuchi,20,45,Terunofuji,Yokozuna 1 East,21,Tobizaru,Maegashira 2 East,21,Tobizaru,0,okuridashi,0
202501-4-3-101-50,202501,2025,1,4,Makuuchi,3,101,Tamashoho,Maegashira 16 East,50,Kinbozan,Maegashira 14 West,50,Kinbozan,0,tsukidashi,0
202501-4-4-49-3,202501,2025,1,4,Makuuchi,4,49,Shonannoumi,Maegashira 13 East,3,Hakuoho,Maegashira 15 East,49,Shonannoumi,1,hatakikomi,0
202501-4-5-16-8,202501,2025,1,4,Makuuchi,5,16,Nishikigi,Maegashira 12 East,8,Kotoshoho,Maegashira 13 West,16,Nishikigi,1,hikiotoshi,0
202501-4-6-34-8853,202501,2025,1,4,Makuuchi,6,34,Midorifuji,Maegashira 11 East,8853,Onokatsu,Maegashira 12 West,8853,Onokatsu,0,yorikiri,0
202501-4-7-14-5,202501,2025,1,4,Makuuchi,7,14,Tamawashi,Maegashira 10 East,5,Takerufuji,Maegashira 11 West,14,Tamawashi,1,oshidashi,0
202501-4-8-71-38,202501,2025,1,4,Makuuchi,8,71,Churanoumi,Maegashira 9 East,38,Meisei,Maegashira 10 West,71,Churanoumi,1,tsukiotoshi,0
202501-4-9-61-26,202501,2025,1,4,Makuuchi,9,61,Oshoma,Maegashira 9 West,26,Mitakeumi,Maegashira 7 West,61,Oshoma,1,hatakikomi,0
202501-5-1-35-83,202501,2025,1,5,Makuuchi,1,35,Sadanoumi,Juryo 1 East,83,Tokihayate,Maegashira 17 West,35,Sadanoumi,1,yorikiri,0
202501-5-10-25-26,202501,2025,1,5,Makuuchi,10,25,Takarafuji,Maegashira 8 West,26,Mitakeumi,Maegashira 7 West,25,Takarafuji,1,yorikiri,0
202501-5-11-17-55,202501,2025,1,5,Makuuchi,11,17,Endo,Maegashira 7 East,55,Roga,Maegashira 8 East,17,Endo,1,yorikiri,0
202501-5-12-44-39,202501,2025,1,5,Makuuchi,12,44,Takayasu,Maegashira 6 East,39,Chiyoshoma,Maegashira 5 West,39,Chiyoshoma,0,yorikiri,0
202501-5-13-24-11,202501,2025,1,5,Makuuchi,13,24,Hiradoumi,Maegashira 5 East,11,Ichiyamamoto,Maegashira 6 West,11,Ichiyamamoto,0,sukuinage,0
202501-5-14-21-28,202501,2025,1,5,Makuuchi,14,21,Tobizaru,Maegashira 2 East,28,Ura,Maegashira 4 West,21,Tobizaru,1,hatakikomi,0
202501-5-15-37-7,202501,2025,1,5,Makuuchi,15,37,Takanosho,Maegashira 1 East,7,Kirishima,Maegashira 1 West,7,Kirishima,0,yorikiri,0
202501-5-16-12-9,202501,2025,1,5,Makuuchi,16,12,Wakatakakage,Komusubi 1 West,9,Daieisho,Sekiwake 1 West,9,Daieisho,0,tsukidashi,0
202501-5-17-13-22,202501,2025,1,5,Makuuchi,17,13,Wakamotoharu,Sekiwake 1 East,22,Abi,Komusubi 1 East,22,Abi,0,oshidashi,0
202501-5-18-20-33,202501,2025,1,5,Makuuchi,18,20,Kotozakura,Ozeki 1 East,33,Shodai,Maegashira 4 East,33,Shodai,0,yoritaoshi,0
202501-5-19-41-8850,202501,2025,1,5,Makuuchi,19,41,Oho,Maegashira 3 West,8850,Onosato,Ozeki 2 West,41,Oho,1,okuridashi,0
202501-5-2-101-66,202501,2025,1,5,Makuuchi,2,101,Tamashoho,Maegashira 16 East,66,Kitanowaka,Maegashira 15 West,66,Kitanowaka,0,uwatenage,0
202501-5-20-74-19,202501,2025,1,5,Makuuchi,20,74,Atamifuji,Maegashira 2 West,19,Hoshoryu,Ozeki 1 West,74,Atamifuji,1,kotenage,0
202501-5-21-45-56,202501,2025,1,5,Makuuchi,21,45,Terunofuji,Yokozuna 1 East,56,Gonoyama,Maegashira 3 East,56,Gonoyama,0,fusen,1
202501-5-3-3-29,202501,2025,1,5,Makuuchi,3,3,Hakuoho,Maegashira 15 East,29,Kagayaki,Maegashira 16 West,29,Kagayaki,0,yorikiri,0
202501-5-4-40-50,202501,2025,1,5,Makuuchi,4,40,Nishikifuji,Maegashira 17 East,50,Kinbozan,Maegashira 14 West,50,Kinbozan,0,yorikiri,0
202501-5-5-16-8853,202501,2025,1,5,Makuuchi,5,16,Nishikigi,Maegashira 12 East,8853,Onokatsu,Maegashira 12 West,16,Nishikigi,1,yorikiri,0
202501-5-6-8-5,202501,2025,1,5,Makuuchi,6,8,Kotoshoho,Maegashira 13 West,5,Takerufuji,Maegashira 11 West,5,Takerufuji,0,oshidashi,0
202501-5-7-34-49,202501,2025,1,5,Makuuchi,7,34,Midorifuji,Maegashira 11 East,49,Shonannoumi,Maegashira 13 East,49,Shonannoumi,0,kimedashi,0
202501-5-8-14-38,202501,2025,1,5,Makuuchi,8,14,Tamawashi,Maegashira 10 East,38,Meisei,Maegashira 10 West,14,Tamawashi,1,hikiotoshi,0
202501-5-9-71-61,202501,2025,1,5,Makuuchi,9,71,Churanoumi,Maegashira 9 East,61,Oshoma,Maegashira 9 West,61,Oshoma,0,hikiotoshi,0
202501-6-1-83-66,202501,2025,1,6,Makuuchi,1,83,Tokihayate,Maegashira 17 West,66,Kitanowaka,Maegashira 15 West,66,Kitanowaka,0,yorikiri,0
202501-6-10-44-55,202501,2025,1,6,Makuuchi,10,44,Takayasu,Maegashira 6 East,55,Roga,Maegashira 8 East,44,Takayasu,1,yorikiri,0
202501-6-11-17-11,202501,2025,1,6,Makuuchi,11,17,Endo,Maegashira 7 East,11,Ichiyamamoto,Maegashira 6 West,17,Endo,1,hikiotoshi,0
202501-6-12-26-39,202501,2025,1,6,Makuuchi,12,26,Mitakeumi,Maegashira 7 West,39,Chiyoshoma,Maegashira 5 West,39,Chiyoshoma,0,uwatenage,0
202501-6-13-24-28,202501,2025,1,6,Makuuchi,13,24,Hiradoumi,Maegashira 5 East,28,Ura,Maegashira 4 West,24,Hiradoumi,1,yorikiri,0
202501-6-14-21-41,202501,2025,1,6,Makuuchi,14,21,Tobizaru,Maegashira 2 East,41,Oho,Maegashira 3 West,41,Oho,0,oshidashi,0
202501-6-15-22-12,202501,2025,1,6,Makuuchi,15,22,Abi,Komusubi 1 East,12,Wakatakakage,Komusubi 1 West,12,Wakatakakage,0,hikiotoshi,0
202501-6-16-13-37,202501,2025,1,6,Makuuchi,16,13,Wakamotoharu,Sekiwake 1 East,37,Takanosho,Maegashira 1 East,37,Takanosho,0,hatakikomi,0
202501-6-17-7-9,202501,2025,1,6,Makuuchi,17,7,Kirishima,Maegashira 1 West,9,Daieisho,Sekiwake 1 West,7,Kirishima,1,hikiotoshi,0
202501-6-18-56-19,202501,2025,1,6,Makuuchi,18,56,Gonoyama,Maegashira 3 East,19,Hoshoryu,Ozeki 1 West,19,Hoshoryu,0,okuridashi,0
202501-6-19-20-74,202501,2025,1,6,Makuuchi,19,20,Kotozakura,Ozeki 1 East,74,Atamifuji,Maegashira 2 West,74,Atamifuji,0,kimedashi,0
202501-6-2-29-50,202501,2025,1,6,Makuuchi,2,29,Kagayaki,Maegashira 16 West,50,Kinbozan,Maegashira 14 West,50,Kinbozan,0,tsukidashi,0
202501-6-20-33-8850,202501,2025,1,6,Makuuchi,20,33,Shodai,Maegashira 4 East,8850,Onosato,Ozeki 2 West,8850,Onosato,0,yorikiri,0
202501-6-3-49-101,202501,2025,1,6,Makuuchi,3,49,Shonannoumi,Maegashira 13 East,101,Tamashoho,Maegashira 16 East,101,Tamashoho,0,hatakikomi,0
202501-6-4-40-8,202501,2025,1,6,Makuuchi,4,40,Nishikifuji,Maegashira 17 East,8,Kotoshoho,Maegashira 13 West,40,Nishikifuji,1,oshidashi,0
202501-6-5-3-8853,202501,2025,1,6,Makuuchi,5,3,Hakuoho,Maegashira 15 East,8853,Onokatsu,Maegashira 12 West,8853,Onokatsu,0,yorikiri,0
202501-6-6-16-38,202501,2025,1,6,Makuuchi,6,16,Nishikigi,Maegashira 12 East,38,Meisei,Maegashira 10 West,38,Meisei,0,yorikiri,0
202501-6-7-71-5,202501,2025,1,6,Makuuchi,7,71,Churanoumi,Maegashira 9 East,5,Takerufuji,Maegashira 11 West,5,Takerufuji,0,yorikiri,0
202501-6-8-34-61,202501,2025,1,6,Makuuchi,8,34,Midorifuji,Maegashira 11 East,61,Oshoma,Maegashira 9 West,61,Oshoma,0,oshidashi,0
202501-6-9-14-25,202501,2025,1,6,Makuuchi,9,14,Tamawashi,Maegashira 10 East,25,Takarafuji,Maegashira 8 West,25,Takarafuji,0,okuridashi,0
202501-7-1-3-101,202501,2025,1,7,Makuuchi,1,3,Hakuoho,Maegashira 15 East,101,Tamashoho,Maegashira 16 East,3,Hakuoho,1,yorikiri,0
202501-7-10-44-26,202501,2025,1,7,Makuuchi,10,44,Takayasu,Maegashira 6 East,26,Mitakeumi,Maegashira 7 West,44,Takayasu,1,yorikiri,0
202501-7-11-55-39,202501,2025,1,7,Makuuchi,11,55,Roga,Maegashira 8 East,39,Chiyoshoma,Maegashira 5 West,39,Chiyoshoma,0,fusen,1
202501-7-12-24-17,202501,2025,1,7,Makuuchi,12,24,Hiradoumi,Maegashira 5 East,17,Endo,Maegashira 7 East,24,Hiradoumi,1,yorikiri,0
202501-7-13-11-28,202501,2025,1,7,Makuuchi,13,11,Ichiyamamoto,Maegashira 6 West,28,Ura,Maegashira 4 West,28,Ura,0,oshidashi,0
202501-7-14-21-33,202501,2025,1,7,Makuuchi,14,21,Tobizaru,Maegashira 2 East,33,Shodai,Maegashira 4 East,21,Tobizaru,1,okuridashi,0
202501-7-15-7-12,202501,2025,1,7,Makuuchi,15,7,Kirishima,Maegashira 1 West,12,Wakatakakage,Komusubi 1 West,7,Kirishima,1,tottari,0
202501-7-16-22-37,202501,2025,1,7,Makuuchi,16,22,Abi,Komusubi 1 East,37,Takanosho,Maegashira 1 East,37,Takanosho,0,oshidashi,0
202501-7-17-13-9,202501,2025,1,7,Makuuchi,17,13,Wakamotoharu,Sekiwake 1 East,9,Daieisho,Sekiwake 1 West,9,Daieisho,0,hikiotoshi,0
202501-7-18-74-8850,202501,2025,1,7,Makuuchi,18,74,Atamifuji,Maegashira 2 West,8850,Onosato,Ozeki 2 West,8850,Onosato,0,yorikiri,0
202501-7-19-41-19,202501,2025,1,7,Makuuchi,19,41,Oho,Maegashira 3 West,19,Hoshoryu,Ozeki 1 West,19,Hoshoryu,0,okuritaoshi,0
202501-7-2-83-50,202501,2025,1,7,Makuuchi,2,83,Tokihayate,Maegashira 17 West,50,Kinbozan,Maegashira 14 West,50,Kinbozan,0,oshitaoshi,0
202501-7-20-20-56,202501,2025,1,7,Makuuchi,20,20,Kotozakura,Ozeki 1 East,56,Gonoyama,Maegashira 3 East,20,Kotozakura,1,tsukiotoshi,0
202501-7-3-29-8,202501,2025,1,7,Makuuchi,3,29,Kagayaki,Maegashira 16 West,8,Kotoshoho,Maegashira 13 West,29,Kagayaki,1,oshidashi,0
202501-7-4-49-40,202501,2025,1,7,Makuuchi,4,49,Shonannoumi,Maegashira 13 East,40,Nishikifuji,Maegashira 17 East,40,Nishikifuji,0,yorikiri,0
202501-7-5-66-8853,202501,2025,1,7,Makuuchi,5,66,Kitanowaka,Maegashira 15 West,8853,Onokatsu,Maegashira 12 West,8853,Onokatsu,0,yorikiri,0
202501-7-6-14-16,202501,2025,1,7,Makuuchi,6,14,Tamawashi,Maegashira 10 East,16,Nishikigi,Maegashira 12 East,14,Tamawashi,1,hatakikomi,0
202501-7-7-5-61,202501,2025,1,7,Makuuchi,7,5,Takerufuji,Maegashira 11 West,61,Oshoma,Maegashira 9 West,5,Takerufuji,1,oshidashi,0
202501-7-8-71-34,202501,2025,1,7,Makuuchi,8,71,Churanoumi,Maegashira 9 East,34,Midorifuji,Maegashira 11 East,71,Churanoumi,1,hatakikomi,0
202501-7-9-38-25,202501,2025,1,7,Makuuchi,9,38,Meisei,Maegashira 10 West,25,Takarafuji,Maegashira 8 West,25,Takarafuji,0,yorikiri,0
202501-8-1-40-142,202501,2025,1,8,Makuuchi,1,40,Nishikifuji,Maegashira 17 East,142,Kayo,Juryo 1 West,142,Kayo,0,tsukiotoshi,0
202501-8-10-71-11,202501,2025,1,8,Makuuchi,10,71,Churanoumi,Maegashira 9 East,11,Ichiyamamoto,Maegashira 6 West,11,Ichiyamamoto,0,oshidashi,0
202501-8-11-24-26,202501,2025,1,8,Makuuchi,11,24,Hiradoumi,Maegashira 5 East,26,Mitakeumi,Maegashira 7 West,24,Hiradoumi,1,yorikiri,0
202501-8-12-25-39,202501,2025,1,8,Makuuchi,12,25,Takarafuji,Maegashira 8 West,39,Chiyoshoma,Maegashira 5 West,25,Takarafuji,1,tottari,0
202501-8-13-17-28,202501,2025,1,8,Makuuchi,13,17,Endo,Maegashira 7 East,28,Ura,Maegashira 4 West,28,Ura,0,tottari,0
202501-8-14-56-74,202501,2025,1,8,Makuuchi,14,56,Gonoyama,Maegashira 3 East,74,Atamifuji,Maegashira 2 West,56,Gonoyama,1,oshidashi,0
202501-8-15-22-21,202501,2025,1,8,Makuuchi,15,22,Abi,Komusubi 1 East,21,Tobizaru,Maegashira 2 East,22,Abi,1,oshidashi,0
202501-8-16-13-7,202501,2025,1,8,Makuuchi,16,13,Wakamotoharu,Sekiwake 1 East,7,Kirishima,Maegashira 1 West,7,Kirishima,0,okuridashi,0
202501-8-17-37-9,202501,2025,1,8,Makuuchi,17,37,Takanosho,Maegashira 1 East,9,Daieisho,Sekiwake 1 West,9,Daieisho,0,yorikiri,0
202501-8-18-20-41,202501,2025,1,8,Makuuchi,18,20,Kotozakura,Ozeki 1 East,41,Oho,Maegashira 3 West,20,Kotozakura,1,uwatedashinage,0
202501-8-19-12-8850,202501,2025,1,8,Makuuchi,19,12,Wakatakakage,Komusubi 1 West,8850,Onosato,Ozeki 2 West,8850,Onosato,0,yorikiri,0
202501-8-2-83-8,202501,2025,1,8,Makuuchi,2,83,Tokihayate,Maegashira 17 West,8,Kotoshoho,Maegashira 13 West,83,Tokihayate,1,uwatedashinage,0
202501-8-20-33-19,202501,2025,1,8,Makuuchi,20,33,Shodai,Maegashira 4 East,19,Hoshoryu,Ozeki 1 West,33,Shodai,1,oshitaoshi,0
202501-8-3-16-3,202501,2025,1,8,Makuuchi,3,16,Nishikigi,Maegashira 12 East,3,Hakuoho,Maegashira 15 East,3,Hakuoho,0,yorikiri,0
202501-8-4-29-8853,202501,2025,1,8,Makuuchi,4,29,Kagayaki,Maegashira 16 West,8853,Onokatsu,Maegashira 12 West,8853,Onokatsu,0,yorikiri,0
202501-8-5-34-101,202501,2025,1,8,Makuuchi,5,34,Midorifuji,Maegashira 11 East,101,Tamashoho,Maegashira 16 East,101,Tamashoho,0,yorikiri,0
202501-8-6-66-5,202501,2025,1,8,Makuuchi,6,66,Kitanowaka,Maegashira 15 West,5,Takerufuji,Maegashira 11 West,5,Takerufuji,0,oshitaoshi,0
202501-8-7-14-50,202501,2025,1,8,Makuuchi,7,14,Tamawashi,Maegashira 10 East,50,Kinbozan,Maegashira 14 West,50,Kinbozan,0,yorikiri,0
202501-8-8-49-38,202501,2025,1,8,Makuuchi,8,49,Shonannoumi,Maegashira 13 East,38,Meisei,Maegashira 10 West,49,Shonannoumi,1,kotenage,0
202501-8-9-44-61,202501,2025,1,8,Makuuchi,9,44,Takayasu,Maegashira 6 East,61,Oshoma,Maegashira 9 West,44,Takayasu,1,oshidashi,0
202501-9-1-134-29,202501,2025,1,9,Makuuchi,1,134,Shiden,Juryo 2 East,29,Kagayaki,Maegashira 16 West,29,Kagayaki,0,yorikiri,0
202501-9-10-61-11,202501,2025,1,9,Makuuchi,10,61,Oshoma,Maegashira 9 West,11,Ichiyamamoto,Maegashira 6 West,11,Ichiyamamoto,0,oshitaoshi,0
202501-9-11-44-25,202501,2025,1,9,Makuuchi,11,44,Takayasu,Maegashira 6 East,25,Takarafuji,Maegashira 8 West,44,Takayasu,1,tsukidashi,0
202501-9-12-71-39,202501,2025,1,9,Makuuchi,12,71,Churanoumi,Maegashira 9 East,39,Chiyoshoma,Maegashira 5 West,39,Chiyoshoma,0,tottari,0
202501-9-13-56-33,202501,2025,1,9,Makuuchi,13,56,Gonoyama,Maegashira 3 East,33,Shodai,Maegashira 4 East,33,Shodai,0,oshitaoshi,0
202501-9-14-41-74,202501,2025,1,9,Makuuchi,14,41,Oho,Maegashira 3 West,74,Atamifuji,Maegashira 2 West,41,Oho,1,katasukashi,0
202501-9-15-37-12,202501,2025,1,9,Makuuchi,15,37,Takanosho,Maegashira 1 East,12,Wakatakakage,Komusubi 1 West,12,Wakatakakage,0,sukuinage,0
202501-9-16-22-7,202501,2025,1,9,Makuuchi,16,22,Abi,Komusubi 1 East,7,Kirishima,Maegashira 1 West,7,Kirishima,0,oshidashi,0
202501-9-17-13-21,202501,2025,1,9,Makuuchi,17,13,Wakamotoharu,Sekiwake 1 East,21,Tobizaru,Maegashira 2 East,13,Wakamotoharu,1,oshidashi,0
202501-9-18-24-19,202501,2025,1,9,Makuuchi,18,24,Hiradoumi,Maegashira 5 East,19,Hoshoryu,Ozeki 1 West,24,Hiradoumi,1,tsukiotoshi,0
202501-9-19-20-28,202501,2025,1,9,Makuuchi,19,20,Kotozakura,Ozeki 1 East,28,Ura,Maegashira 4 West,28,Ura,0,oshitaoshi,0
202501-9-2-101-8,202501,2025,1,9,Makuuchi,2,101,Tamashoho,Maegashira 16 East,8,Kotoshoho,Maegashira 13 West,8,Kotoshoho,0,kotenage,0
202501-9-20-9-8850,202501,2025,1,9,Makuuchi,20,9,Daieisho,Sekiwake 1 West,8850,Onosato,Ozeki 2 West,8850,Onosato,0,hatakikomi,0
202501-9-3-49-83,202501,2025,1,9,Makuuchi,3,49,Shonannoumi,Maegashira 13 East,83,Tokihayate,Maegashira 17 West,49,Shonannoumi,1,oshidashi,0
202501-9-4-40-8853,202501,2025,1,9,Makuuchi,4,40,Nishikifuji,Maegashira 17 East,8853,Onokatsu,Maegashira 12 West,8853,Onokatsu,0,yoritaoshi,0
202501-9-5-16-66,202501,2025,1,9,Makuuchi,5,16,Nishikigi,Maegashira 12 East,66,Kitanowaka,Maegashira 15 West,16,Nishikigi,1,fusen,1
202501-9-6-50-5,202501,2025,1,9,Makuuchi,6,50,Kinbozan,Maegashira 14 West,5,Takerufuji,Maegashira 11 West,50,Kinbozan,1,kotenage,0
202501-9-7-3-38,202501,2025,1,9,Makuuchi,7,3,Hakuoho,Maegashira 15 East,38,Meisei,Maegashira 10 West,3,Hakuoho,1,uwatedashinage,0
202501-9-8-34-26,202501,2025,1,9,Makuuchi,8,34,Midorifuji,Maegashira 11 East,26,Mitakeumi,Maegashira 7 West,34,Midorifuji,1,shitatenage,0
202501-9-9-17-14,202501,2025,1,9,Makuuchi,9,17,Endo,Maegashira 7 East,14,Tamawashi,Maegashira 10 East,17,Endo,1,hikiotoshi,0
202503-1-1-83-98,202503,2025,3,1,Makuuchi,1,83,Tokihayate,Maegashira 18 East,98,Shirokuma,Maegashira 17 West,83,Tokihayate,1,yoritaoshi,0
202503-1-10-3-61,202503,2025,3,1,Makuuchi,10,3,Hakuoho,Maegashira 9 East,61,Oshoma,Maegashira 8 West,3,Hakuoho,1,shitatenage,0
202503-1-11-74-14,202503,2025,3,1,Makuuchi,11,74,Atamifuji,Maegashira 8 East,14,Tamawashi,Maegashira 7 West,74,Atamifuji,1,oshidashi,0
202503-1-12-33-5,202503,2025,3,1,Makuuchi,12,33,Shodai,Maegashira 7 East,5,Takerufuji,Maegashira 6 West,5,Takerufuji,0,yorikiri,0
202503-1-13-24-50,202503,2025,3,1,Makuuchi,13,24,Hiradoumi,Maegashira 6 East,50,Kinbozan,Maegashira 5 West,24,Hiradoumi,1,oshidashi,0
202503-1-14-28-11,202503,2025,3,1,Makuuchi,14,28,Ura,Maegashira 5 East,11,Ichiyamamoto,Maegashira 4 West,28,Ura,1,oshidashi,0
202503-1-15-44-37,202503,2025,3,1,Makuuchi,15,44,Takayasu,Maegashira 4 East,37,Takanosho,Maegashira 3 West,44,Takayasu,1,yorikiri,0
202503-1-16-7-21,202503,2025,3,1,Makuuchi,16,7,Kirishima,Komusubi 1 East,21,Tobizaru,Maegashira 3 East,7,Kirishima,1,hatakikomi,0
202503-1-17-39-41,202503,2025,3,1,Makuuchi,17,39,Chiyoshoma,Maegashira 2 West,41,Oho,Sekiwake 1 West,39,Chiyoshoma,1,uwatenage,0
202503-1-18-9-56,202503,2025,3,1,Makuuchi,18,9,Daieisho,Sekiwake 1 East,56,Gonoyama,Maegashira 2 East,56,Gonoyama,0,tsukiotoshi,0
202503-1-19-13-20,202503,2025,3,1,Makuuchi,19,13,Wakamotoharu,Maegashira 1 West,20,Kotozakura,Ozeki 1 West,13,Wakamotoharu,1,yorikiri,0
202503-1-2-26-8,202503,2025,3,1,Makuuchi,2,26,Mitakeumi,Maegashira 17 East,8,Kotoshoho,Maegashira 16 West,8,Kotoshoho,0,kotenage,0
202503-1-20-8850-12,202503,2025,3,1,Makuuchi,20,8850,Onosato,Ozeki 1 East,12,Wakatakakage,Maegashira 1 East,8850,Onosato,1,kirikaeshi,0
202503-1-21-19-22,202503,2025,3,1,Makuuchi,21,19,Hoshoryu,Yokozuna 1 East,22,Abi,Komusubi 1 West,22,Abi,0,tsukidashi,0
202503-1-3-164-35,202503,2025,3,1,Makuuchi,3,164,Asakoryu,Maegashira 16 East,35,Sadanoumi,Maegashira 15 West,164,Asakoryu,1,okurihikiotoshi,0
202503-1-4-8854-71,202503,2025,3,1,Makuuchi,4,8854,Aonishiki,Maegashira 15 East,71,Churanoumi,Maegashira 14 West,71,Churanoumi,0,oshidashi,0
202503-1-5-15-86,202503,2025,3,1,Makuuchi,5,15,Ryuden,Maegashira 14 East,86,Shishi,Maegashira 13 West,15,Ryuden,1,yoritaoshi,0
202503-1-6-40-8853,202503,2025,3,1,Makuuchi,6,40,Nishikifuji,Maegashira 13 East,8853,Onokatsu,Maegashira 12 West,8853,Onokatsu,0,tsuridashi,0
202503-1-7-25-38,202503,2025,3,1,Makuuchi,7,25,Takarafuji,Maegashira 12 East,38,Meisei,Maegashira 11 West,25,Takarafuji,1,hatakikomi,0
202503-1-8-34-49,202503,2025,3,1,Makuuchi,8,34,Midorifuji,Maegashira 11 East,49,Shonannoumi,Maegashira 10 West,34,Midorifuji,1,katasukashi,0
202503-1-9-16-17,202503,2025,3,1,Makuuchi,9,16,Nishikigi,Maegashira 10 East,17,Endo,Maegashira 9 West,17,Endo,0,uwatedashinage,0
202503-10-1-83-82,202503,2025,3,10,Makuuchi,1,83,Tokihayate,Maegashira 18 East,82,Fujiseiun,Juryo 5 West,83,Tokihayate,1,tsukiotoshi,0
202503-10-10-16-14,202503,2025,3,10,Makuuchi,10,16,Nishikigi,Maegashira 10 East,14,Tamawashi,Maegashira 7 West,14,Tamawashi,0,hatakikomi,0
